Country Name,Indicator Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Burundi,"Electricity production from renewable sources, excluding hydroelectric (% of total)",,,,,,,,,,,,,
Burundi,"Electricity production from renewable sources, excluding hydroelectric (kWh)",,,,,,,,,,,,,
Burundi,Renewable electricity output (% of total electricity output),87.65339961,90.85730884,97.9618194,87.02056925,80.71878883,82.70938513,,,,,,,
Burundi,Electricity production from oil sources (% of total),,,,,,,,,,,,,
Burundi,Electricity production from nuclear sources (% of total),,,,,,,,,,,,,
Burundi,Electricity production from natural gas sources (% of total),,,,,,,,,,,,,
Burundi,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,
Burundi,Electricity production from coal sources (% of total),,,,,,,,,,,,,
Burundi,Access to electricity (% of population),5.3,6.155723095,6.5,6.9,7,7.890114784,8.477998734,9.3,9.509292603,9.839400291,9.1,10.23382759,
Burundi,"Foreign direct investment, net inflows (% of GDP)",0.038411913,0.150056711,0.025925039,4.761250643,3.021202634,1.598672973,0.002095693,0.01161973,0.036883387,0.040556948,0.329176288,0.357862404,0.41919784
Burundi,Cereal yield (kg per hectare),1231.9,1153.6,1106.9,1178.6,1332.8,1204.2,1483,1125.4,1322.8,1445.7,1261.7,1481.5,
Burundi,Average precipitation in depth (mm per year),1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,,
Burundi,Agricultural irrigated land (% of total agricultural land),,,,,,,,,,,,,
Burundi,Forest area (% of land area),7.552180685,8.219626168,8.887071651,9.554517134,10.22196262,10.8894081,10.8894081,10.8894081,10.8894081,10.8894081,10.8894081,10.8894081,
Burundi,Forest area (sq. km),1939.4,2110.8,2282.2,2453.6,2625,2796.4,2796.4,2796.4,2796.4,2796.4,2796.4,2796.4,
Burundi,Land area where elevation is below 5 meters (% of total land area),,,,,,0,,,,,,,
Burundi,Urban land area where elevation is below 5 meters (% of total land area),,,,,,0,,,,,,,
Burundi,Urban land area where elevation is below 5 meters (sq. km),,,,,,0,,,,,,,
Burundi,Rural land area where elevation is below 5 meters (% of total land area),,,,,,0,,,,,,,
Burundi,Rural land area where elevation is below 5 meters (sq. km),,,,,,0,,,,,,,
Burundi,Arable land (% of land area),36.99376947,38.94080997,39.99221184,41.04361371,42.09501558,43.14641745,44.19781931,45.24922118,46.30062305,47.35202492,48.40342679,49.45482866,
Burundi,Agricultural land (% of land area),71.37850467,71.69003115,72.42990654,73.48130841,74.53271028,75.58411215,76.63551402,77.68691589,78.73831776,79.78971963,80.8411215,81.89252336,
Burundi,Agricultural land (sq. km),18330,18410,18600,18870,19140,19410,19680,19950,20220,20490,20760,21030,
Belgium,Urban population (% of total population),97.651,97.698,97.744,97.789,97.833,97.876,97.919,97.961,98.001,98.041,98.079,98.117,98.153
Belgium,Urban population,10639649,10784163,10856360,10912673,10966157,11034732,11095615,11143219,11198627,11263911,11316947,11374657,11453911
Belgium,Urban population growth (annual %),0.962809677,1.349117439,0.667241433,0.517369105,0.488911944,0.623385919,0.550223217,0.428116624,0.496003003,0.581271661,0.469743865,0.508647378,0.694343319
Belgium,"Population, total",10895586,11038264,11106932,11159407,11209057,11274196,11331422,11375158,11427054,11488980,11538604,11592952,11669446
Belgium,Population growth (annual %),0.913639392,1.301002902,0.620163579,0.471340144,0.443929288,0.579446242,0.506300002,0.385228018,0.455184695,0.540461327,0.430996815,0.469904402,0.657664577
Belgium,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,
Belgium,"Prevalence of underweight, weight for age (% of children under 5)",,,,,1.1,,,,,,,,
Belgium,"Community health workers (per 1,000 people)",,,,,,,,,,,,,
Belgium,"Mortality rate, under-5 (per 1,000 live births)",4.5,4.4,4.3,4.2,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,
Belgium,"Primary completion rate, total (% of relevant age group)",,,,,,,,,,,,,
Belgium,"School enrollment, primary and secondary (gross), gender parity index (GPI)",1.083389997,1.081900001,1.082520008,1.082190037,1.079849958,1.080549955,1.069659948,1.070240021,1.07336998,1.079130054,1.08149004,,
Belgium,"Agriculture, forestry, and fishing, value added (% of GDP)",0.765104157,0.64803422,0.781226735,0.681174913,0.637835968,0.68641478,0.628433476,0.66509366,0.603042099,0.670014651,0.750738212,0.662897538,0.659979813
Belgium,CPIA public sector management and institutions cluster average (1=low to 6=high),,,,,,,,,,,,,
Belgium,Ease of doing business rank (1=most business-friendly regulations),,,,,,,,,,46,,,
Belgium,Terrestrial and marine protected areas (% of total territorial area),,,,,,,24.57816225,24.64917303,24.64917303,26.10538805,17.57923924,17.6376554,17.83818978
Belgium,Marine protected areas (% of territorial waters),,,,,,,36.6511789,36.65524302,36.65524302,36.65342,36.65342,36.65341568,38.0590172
Belgium,Terrestrial protected areas (% of total land area),,,,,,,23.21,23.29334293,23.29334293,24.91416,15.42513,15.49014282,15.5545855
Belgium,"Annual freshwater withdrawals, total (% of internal resources)",49.60833333,42.35,44.16666667,40.24166667,37.96666667,33.28333333,34.94200271,36.60067208,34.79166667,34.99166667,34.99166667,,
Belgium,"Annual freshwater withdrawals, total (billion cubic meters)",5.953,5.082,5.3,4.829,4.556,3.994,4.193040325,4.39208065,4.175,4.199,4.199,,
Belgium,Population in urban agglomerations of more than 1 million (% of total population),26.78997715,26.62357052,26.63923755,26.69416036,26.75683601,26.78338216,26.82987184,26.90854052,26.96862201,27.00496476,27.06791047,27.11389644,27.09857006
Belgium,Population living in areas where elevation is below 5 meters (% of total population),,,,,,5.483013668,,,,,,,
Belgium,Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,4.232880791,,,,,,,
Belgium,Rural population living in areas where elevation is below 5 meters (% of total population),,,,,,1.250132877,,,,,,,
Belgium,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",,,,,,,,,,,,,
Belgium,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),,,,,,,,,,,,,
Belgium,Disaster risk reduction progress score (1-5 scale; 5=best),,,,,,,,,,,,,
Belgium,SF6 gas emissions (thousand metric tons of CO2 equivalent),93,,,,,,,,,,,,
Belgium,PFC gas emissions (thousand metric tons of CO2 equivalent),26,,,,,,,,,,,,
Belgium,Nitrous oxide emissions (% change from 1990),3.068440609,-10.64651848,-13.48283364,,,,,,,,,,
Belgium,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),6206.320831,4946.914717,4957.735096,4847.690503,4835.247867,4791.305948,4630.322725,4585.852672,4622.227818,4623.263765,4564.196311,,
Belgium,Methane emissions (% change from 1990),-22.60064283,-24.34933738,-25.72640477,,,,,,,,,,
Belgium,Methane emissions (kt of CO2 equivalent),9238.658108,8991.431876,8831.77803,8609.355986,8540.058697,8528.701682,8446.14364,8164.824385,8182.82513,8081.030875,7974.086619,,
Belgium,HFC gas emissions (thousand metric tons of CO2 equivalent),2657,,,,,,,,,,,,
Belgium,Total greenhouse gas emissions (% change from 1990),0.113792704,-0.257233334,-3.263041778,,,,,,,,,,
Belgium,Total greenhouse gas emissions (kt of CO2 equivalent),124908.4666,113152.4764,111928.5141,112869.6307,106749.5809,111403.0469,110335.3227,108193.7955,108952.4335,108086.3373,100063.4878,,
Belgium,Other greenhouse gas emissions (% change from 1990),472.5403116,472.5403116,472.5403116,,,,,,,,,,
Belgium,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",651.6347656,-294.8999023,4130.307129,4545.525391,3824.575195,4896.526367,2697.187012,,,,,,
Belgium,CO2 emissions from solid fuel consumption (% of total),13.04304405,13.51383698,12.37651116,12.82937584,13.09236136,12.06026996,11.19305874,,,,,,
Belgium,CO2 emissions from solid fuel consumption (kt),13886.929,12915.174,11752.735,12394.46,11804.073,11481.377,10557.293,,,,,,
Belgium,CO2 emissions (kg per 2017 PPP $ of GDP),0.204467229,0.181523645,0.177927107,0.179483903,0.165369856,0.170550965,0.166780504,0.161361463,0.160121487,0.155686606,0.151018519,,
Belgium,CO2 emissions (kg per PPP $ of GDP),0.246217335,0.213501249,0.202834613,0.198115992,0.179425969,0.182568645,0.171010391,0.161361463,0.155802001,0.145037488,0.135571574,,
Belgium,CO2 emissions (metric tons per capita),9.808816157,8.741247718,8.578030369,8.651947187,8.061552368,8.434836506,8.310660392,8.139438591,8.184366679,8.093790746,7.398130658,,
Belgium,CO2 emissions from liquid fuel consumption (% of total),51.63833099,52.94646123,49.83042123,50.59632543,55.08227706,55.3401145,53.48485899,,,,,,
Belgium,CO2 emissions from liquid fuel consumption (kt),54979.331,50600.933,47318.968,48881.11,49662.181,52683.789,50446.919,,,,,,
Belgium,CO2 emissions (kt),106872.8,96488.2,95275.6,96550.6,90362.4,95096,94171.6,92587.4,93523.2,92989.4,85364.1,,
Belgium,CO2 emissions (kg per 2015 US$ of GDP),0.246589436,0.218919254,0.214581796,0.216459306,0.19943763,0.205686097,0.201138885,0.19460347,0.193108046,0.187759538,0.18212978,,
Belgium,CO2 emissions from gaseous fuel consumption (% of total),36.02249742,34.51361829,34.67740101,34.33945658,32.21640084,33.60389496,34.72219784,,,,,,
Belgium,CO2 emissions from gaseous fuel consumption (kt),38353.153,32984.665,32929.66,33175.349,29046.307,31990.908,32749.977,,,,,,
Belgium,CO2 intensity (kg per kg of oil equivalent energy use),1.764039364,1.700221294,1.764448733,1.73233289,1.708393716,1.801289398,,,,,,,
Belgium,Energy use (kg of oil equivalent per capita),5539.472223,5092.316147,4845.488295,4997.463306,4708.221218,4687.787049,,,,,,,
Belgium,Electric power consumption (kWh per capita),8393.949623,8028.798731,7988.524644,7989.671853,7709.123078,,,,,,,,
Belgium,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",115.4716854,105.7487234,100.5060228,103.6719481,96.58162961,94.78625989,,,,,,,
Belgium,Renewable energy consumption (% of total final energy consumption),6.25,6.7,7.69,8.26,9.13,9.42,9.2,9.66,10.65,10.2,12.28,,
Belgium,"Electricity production from renewable sources, excluding hydroelectric (% of total)",6.588300491,9.190689105,12.3754916,13.74689645,16.67226092,20.34278484,,,,,,,
Belgium,"Electricity production from renewable sources, excluding hydroelectric (kWh)",6182000000,8181000000,10101000000,11295000000,11921000000,14148000000,,,,,,,
Belgium,Renewable electricity output (% of total electricity output),6.920806113,9.410879188,12.81287904,14.20938611,17.0806411,20.80002301,,,,,,,
Belgium,Electricity production from oil sources (% of total),0.432683597,0.325791449,0.40798324,0.191081252,0.303488014,0.300511877,,,,,,,
Belgium,Electricity production from nuclear sources (% of total),51.09503053,54.18698182,49.36842234,51.9010759,47.13574445,37.53235176,,,,,,,
Belgium,Electricity production from natural gas sources (% of total),33.48502126,28.57752713,28.84796805,25.46614089,27.01742609,32.80611951,,,,,,,
Belgium,Electricity production from hydroelectric sources (% of total),0.332505622,0.220190082,0.437387437,0.462489655,0.408380185,0.457238166,,,,,,,
Belgium,Electricity production from coal sources (% of total),6.346381337,6.119262139,6.695580794,6.278905603,6.156471148,6.108011733,,,,,,,
Belgium,Access to electricity (% of population),100,100,100,100,100,100,100,100,100,100,100,100,
Belgium,"Foreign direct investment, net inflows (% of GDP)",26.066982,31.26598335,2.380369601,-5.680612374,-2.840147495,-4.220796953,12.08629548,-7.416757538,-7.657179957,-3.989794483,-4.635556118,4.044205098,1.692517422
Belgium,Cereal yield (kg per hectare),9348.1,9009,8666.3,9212.5,9435.4,9842.2,6984.8,9050.7,7983.1,8988.5,8430.6,7906.2,
Belgium,Average precipitation in depth (mm per year),847,847,847,847,847,847,847,847,847,847,847,,
Belgium,Agricultural irrigated land (% of total agricultural land),,,,0.426487093,,,,,,,,,
Belgium,Forest area (% of land area),22.7830251,22.77926024,22.77549538,22.77173052,22.76796565,22.76420079,22.76420079,22.76420079,22.76420079,22.76420079,22.76420079,22.76420079,
Belgium,Forest area (sq. km),6898.7,6897.56,6896.42,6895.28,6894.14,6893,6893,6893,6893,6893,6893,6893,
Belgium,Land area where elevation is below 5 meters (% of total land area),,,,,,5.39679076,,,,,,,
Belgium,Urban land area where elevation is below 5 meters (% of total land area),,,,,,1.707691141,,,,,,,
Belgium,Urban land area where elevation is below 5 meters (sq. km),,,,,,521.0405314,,,,,,,
Belgium,Rural land area where elevation is below 5 meters (% of total land area),,,,,,3.68909962,,,,,,,
Belgium,Rural land area where elevation is below 5 meters (sq. km),,,,,,1125.596064,,,,,,,
Belgium,Arable land (% of land area),27.54293263,27.24570674,26.51915456,26.94848085,26.98150594,27.39431968,28.05151915,27.60898283,28.07133421,28.31195509,28.5626354,28.58784676,
Belgium,Agricultural land (% of land area),44.77212682,44.11162483,43.98943197,44.13804491,43.9663144,43.85733157,44.61030383,43.82430647,44.71598415,44.79599075,45.06635733,45.10138705,
Belgium,Agricultural land (sq. km),13557,13357,13320,13365,13313,13280,13508,13270,13540,13564.226,13646.093,13656.7,
Benin,Urban population (% of total population),43.093,43.608,44.125,44.642,45.166,45.695,46.229,46.768,47.312,47.861,48.415,48.972,49.534
Benin,Urban population,4070440,4241480,4418712,4602023,4794300,4995735,5205425,5423582,5649376,5882329,6121168,6364839,6614208
Benin,Urban population growth (annual %),4.132534278,4.116116322,4.093598597,4.064773852,4.093172285,4.115683615,4.111680257,4.105513178,4.078861381,4.040767534,3.980015606,3.903600912,3.84311254
Benin,"Population, total",9445710,9726380,10014078,10308730,10614844,10932783,11260085,11596779,11940683,12290444,12643123,12996895,13352864
Benin,Population growth (annual %),2.934926663,2.928111157,2.915012122,2.899920609,2.92622898,2.951249123,2.949828144,2.946321561,2.922392187,2.887074085,2.829138113,2.759705179,2.702041089
Benin,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),,54.3,,,,50.7,,,20.1,,,,
Benin,"Prevalence of underweight, weight for age (% of children under 5)",,,,,18,,,,16.8,,,,
Benin,"Community health workers (per 1,000 people)",,,,,,,,,,,,,
Benin,"Mortality rate, under-5 (per 1,000 live births)",109.1,106.9,104.6,102.3,100.1,97.9,95.6,93.4,91.1,88.6,86,83.5,
Benin,"Primary completion rate, total (% of relevant age group)",65.31459808,70.1288681,71.61086273,76.89819336,77.31134796,78.03270721,77.41918945,,,61.79283142,60.2596817,70.79102325,64.57333374
Benin,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,0.809689999,,0.834890008,0.847899973,0.859269977,0.877080023,,,,0.890009999,0.897289991,
Benin,"Agriculture, forestry, and fishing, value added (% of GDP)",25.8411355,25.79700083,25.76897583,25.27540464,25.61845297,26.39208509,27.7536355,28.48901653,28.06477391,26.87580163,27.10917504,28.52895061,26.89644607
Benin,CPIA public sector management and institutions cluster average (1=low to 6=high),3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.4,3.5,3.6
Benin,Ease of doing business rank (1=most business-friendly regulations),,,,,,,,,,149,,,
Benin,Terrestrial and marine protected areas (% of total territorial area),,,,,,,28.87194497,23.47190856,23.47190856,23.45670082,23.45710611,23.48777016,23.48777016
Benin,Marine protected areas (% of territorial waters),,,,,,,,0,0,0,0,0,0
Benin,Terrestrial protected areas (% of total land area),,,,,,,28.87,29.6233712,29.6233712,29.60411,29.60462,29.64332581,29.6433258
Benin,"Annual freshwater withdrawals, total (% of internal resources)",1.262135922,1.262135922,1.262135922,1.262135922,1.262135922,1.262135922,1.262135922,1.262135922,1.262135922,1.262135922,1.262135922,,
Benin,"Annual freshwater withdrawals, total (billion cubic meters)",0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,,
Benin,Population in urban agglomerations of more than 1 million (% of total population),,,,,,,,,,,,,
Benin,Population living in areas where elevation is below 5 meters (% of total population),,,,,,7.254272327,,,,,,,
Benin,Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,6.003195322,,,,,,,
Benin,Rural population living in areas where elevation is below 5 meters (% of total population),,,,,,1.251077006,,,,,,,
Benin,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",,,,,,,,,,,,,
Benin,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),,,,,,,,,,,,,
Benin,Disaster risk reduction progress score (1-5 scale; 5=best),,,,,,,,,,,,,
Benin,SF6 gas emissions (thousand metric tons of CO2 equivalent),0,,,,,,,,,,,,
Benin,PFC gas emissions (thousand metric tons of CO2 equivalent),0,,,,,,,,,,,,
Benin,Nitrous oxide emissions (% change from 1990),27.8271486,29.10542009,30.38369157,,,,,,,,,,
